0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0.772056072,0.313526373,-0.726069679,2.649894912,-1.096401341,-0.292452961,-0.91995076,-1.804539134,0.959703534,-1.313858876,1.126867607,-0.953125501,-0.170559681,1.464442003,-0.131674883,0.017059582,-1.988155854,-1.069658058,-1.025811333,-0.514412966,-1.453559086,-0.932880651,0.177829964,-0.120406891,-0.809828202,0.143583572,-0.522303279,-1.686321943
-1.550709697,0.22748870350110897,-1.504121462,1.094657645,1.588165953,2.696733493530849,-0.104100898,-1.890637974,-0.225987126,0.929537645,1.0966013950358293,-0.821800207,0.181806428,0.745313495,0.640961747,0.920207776,-0.6702382825451557,0.254713242,-0.472460383803612,-0.16096370633722712,0.564545686,0.47498151,1.201881819986014,-0.3334445380446207,-2.017980661,0.609204896,0.136784853,-1.711720549
-0.7524542744852757,-0.9038475360962559,-2.64139843,0.090616783,-0.560046927,1.1568331373731648,-0.008630485,-0.977980138,1.97229277,0.238472943,0.32214515910902036,-0.600324689,1.2257369871059343,0.623192096,-0.399153013,0.661790754,-0.2364892424164218,1.296358184,0.16405256495218246,0.25656977537352577,0.3251407204614761,0.790394073,0.7310149022727113,0.45535212735520864,1.721333447,1.490803583,-1.742279524,-0.940752669
-0.2243448380109407,0.41876320579841614,0.85312323,0.237691518,3.044756845,0.3823754342593462,-0.18900136408312776,1.381292489,-0.930828899,0.2807206802684779,-2.834354832673298,0.103336677,0.0995347633971111,0.66298898,-0.702235422,-0.934142422,0.09026785038427228,-1.0833301646197662,0.2330828567710819,0.26098704574506376,-0.6675426148401702,1.044974693,0.33229149525064694,-0.7745959800631343,-0.800662475,-1.002612575,-1.056393633,0.016018744
0.6382368345978355,-0.9008639349842792,-1.228538628,1.820604876,1.46675401,1.2191475934541338,-1.1960672200455504,-1.508898569,0.603224396,0.6781036848484076,0.09591701735861073,0.875320384,-1.7899271159598686,0.533824266,-0.453904541,1.2398363303747741,0.7264907900596663,0.22709716783804312,0.31483511911041917,0.7962899676828357,-1.825054502,0.071492184,-0.07185196104978427,-1.264371139714292,0.18137944,2.407452955583818,-0.517943764,-1.173837231
0.5716823522438228,-2.13288205890793,-0.389612147,-1.745685147,-0.451609086,-1.2062473900563337,1.1013860995558982,0.940861228,1.089752434,0.05744081265781861,-1.9781277592836564,-0.719789699,-1.8428836815139904,-0.97671461,1.415086366782,0.9460873822293628,-1.8842613529759962,0.7262569716554717,-1.2771187913346804,-1.118630067508955,-0.917006266,0.659233145,0.1536610656278458,-1.5741961438042473,1.295091311,0.5358423126643485,0.424324905,0.968707441
-0.5854988353026216,-0.9643566987207745,0.449428719,-0.3090094157635056,1.377339121,-0.3572985023935212,0.005792232944732556,-1.810810918,-0.610719237,0.5591736135124331,-1.0548759269473518,-0.48583694,-0.23856277567057188,-2.613741006,0.7377971691092565,-0.28200087590203143,-0.3930014394216301,0.151446769637619,-2.033081692581819,-1.3971638264877126,-0.395229397,-1.187866151,0.974940142579194,0.20000808416189284,0.289825287,0.9988462775808764,-0.195833353,-2.156900916
-0.16394865296691646,0.7977095370954261,-1.934456565,-0.6825530120076172,0.678297349,-1.670252903002893,-0.4686813992933915,-0.8005728173050901,-1.2989706915548596,-1.0891916736474374,0.9453780206880401,-1.036012857,0.3437540790097548,0.664043863,0.5819502869727019,1.5236980991727394,-1.4652792510016424,-0.373841999,1.3506781607404723,0.22261424668556795,0.1125791001699401,1.011708903,0.8080677944037016,-0.45679662503617907,0.568749408,0.4156316385123307,-1.339546865,-0.537938909
0.6269323800819293,-0.36936612964844456,-2.323825013952927,-0.11741211519002434,-0.373827436,-0.7063946766873269,-0.5123180729418929,-1.7891735086212952,0.9999030031922149,-2.6425097436310416,-0.1612107801706787,0.383752824,-2.0716018655898005,-0.672540573,-0.9120529225525402,-0.6130683894316619,0.8328564049813257,-1.028941198,-0.29176042269134833,0.5231202048719602,0.45442290826495,-0.812700835,-1.116279050659408,-0.899167515893267,0.172834144,0.14787990599184017,0.84235951793942,-0.700363778
0.6741058868784139,0.41439893213122037,0.5056316433839683,1.7263019139608853,0.563101993,-0.9505836131094745,-0.9135035438576226,-0.34830034812322364,1.0029064827140968,0.6180339270712172,0.3799196215298581,-0.323560058,-0.306794435,1.320442511,0.7019871020789771,-0.05992620545626441,-0.4461495254314417,1.456229275,0.4020465608640641,-1.277107232420547,0.8655446131188133,0.756597182,0.6595163025834504,1.8764365524884499,-0.07631347,-0.4676296731231843,-0.8881646906053706,0.250803417
0.7469683347147358,-0.7226526578696917,1.2185908934588006,0.18730666437264057,0.810858284,0.7215072565256772,0.990981133942867,0.6025359262475629,0.729838715269716,0.940808413876203,-2.007695028470559,0.8280214597642472,-0.11014945623398407,1.686859708,0.8721858589021684,1.8894397614572187,0.9752647767106812,0.39737625169140545,0.11385226234419178,1.0440921642849075,-2.2892905422368846,0.7399713286847845,0.06518010727942093,0.7154829421343596,-0.164937025,0.6084137700886796,1.9643467311544571,0.162740738
0.6546213542091166,-0.4874212187264421,1.1367649705965963,0.3272061236684101,1.141039751,0.21911375997112367,-1.6823055824396826,-0.7088655079965488,0.44974184158887015,0.568513622347392,1.1944483861265294,-0.03665800791574861,-1.079457209614261,-0.102701941,-1.714541235372033,-0.5076745347711408,1.2270465466092064,-0.2723195628755362,0.89737281660248,0.5520544674598957,1.9420586021527886,0.2796686420107166,-0.14697519046274451,1.5175451875907378,1.399903877,-0.6796513525467232,0.3221841971404864,0.554150006
0.05056658298987859,-0.7963605328249931,0.07617546844337668,-0.29939143114459826,-1.362951345,0.43124931216882045,1.3840205562797137,0.08746058363714224,-0.06819859667024981,-0.18038222509366794,0.388674552478829,-0.8994623026654842,1.5450541249435703,-2.683196202,-1.7636952188186634,0.8512750206067748,0.26966399371110317,0.9547960742810341,0.753843294304698,-1.4886367763479458,0.0740051124365025,-0.5461113936189437,-0.09754236063244288,-0.12450664934357929,-0.588854829,-0.22050372224156578,0.10535238281120583,-0.368390625
1.559989821923459,-0.16249045447965904,0.1994377469872287,-0.09630111639505658,0.280400713,-1.4033200777566888,1.4793041173706913,-0.35822786718267413,-0.6318234858460414,0.1902379480767788,-0.8939594593381259,1.8813307157760808,-0.896628164197208,1.858538431,0.10652229333564266,-0.2969896781409179,-0.6328550637710149,0.3420273884599507,0.09651955151220425,0.23718124842070998,0.9906077268618991,0.267887485,-0.0845591338836662,2.131853959065068,-0.013979457,0.766748585589324,0.18979459074587182,0.383621477
2.0393987900620814,-0.4582244268395074,-0.33990373152399395,0.6692048814059355,1.564256193,1.4603671504705769,-0.26593360336241734,0.8371062413628259,2.3975767395090304,1.208277974227933,0.3560556033041001,1.4252693218441312,-0.687941679,-0.99444443,-0.9993943620806776,2.155609388,-0.23851563281651936,-2.161642453230902,1.0764152952594181,-0.9222395311776208,1.1742059921016847,-0.249649223,-0.116151224262216,0.19663091884433995,-0.559663401,-0.6154552667042794,0.07224704941607192,-0.07982103
-0.407843448913807,-1.0096619897395966,-1.259566469864694,0.157848262,-2.060509816,1.5683928607199684,-0.4200526328220481,0.00638893169363216,-0.472086186030377,0.3021144260123629,0.7795911152315956,0.46011691016981593,-0.622013929,-0.457840562,0.9766465496468757,1.070771503,0.731477287509462,0.625864241960865,0.2707951986879004,-0.05364159987967724,-1.5646339078150464,0.391537493,1.4624694416035364,-0.30492749250348167,0.672345954,0.14608205581485018,-1.486523002,0.78353526
-1.471387796,9.347117445044657e-06,-0.45125715052860577,0.784567058,-0.174993553,0.15852413032303506,-0.07362720853012006,2.0590600815084894,-0.1634958607946687,0.772182396766514,-1.7215200927523375,2.1655560654587673,-0.366494154,-0.841430077,-0.02745436818145782,0.021115924,-0.3729626536710798,-0.8036616051863716,0.9152168003113168,-0.1883786165886177,0.043843631386582864,0.367421217,0.3826226740093793,0.06602308413509829,1.381953683,-1.4506797016302129,0.404632345,0.40224238
-0.195388439,-0.06026353262581868,0.11306514624431567,0.909551454,0.779955701,1.5345124406271367,-0.23656644039999838,0.4051966041095213,0.19378374001133572,1.3364210653039306,0.5435264134464449,1.0415739156561736,0.162050351,-0.892008814,-0.134772261,-2.167038044,0.805783156806143,0.2374272557480941,-0.6664019496748906,2.313953674440086,1.85290895,2.331737847,2.047288556,-0.9119250522325903,1.451297781,1.445779897644002,0.39860787,0.433668022
1.834122191,-0.10760963620623233,-1.1441445683161175,-0.616730857,1.201573099,-1.0467961655525473,1.935591579,-0.248738937,-0.016576178,-1.0071591274324976,0.0962449549845011,0.25155888373149654,1.396926927,0.571389091,0.534548335,-0.385951908,1.4395125591619158,0.546804277,-0.6540176465109314,1.3708707348356253,0.46693626,-0.607020261,-0.783765526,0.7621183330664106,1.117711844,1.4311694366145462,-0.542536898,-0.925558321
-0.71349665,1.556025672211932,1.4510609,-0.660825857,0.244839256,-0.7418162783139101,-2.325067326,0.607045491,0.118342071,2.12452763,0.326843051,1.896710088,1.420935372,-0.766390068,-0.843164339,0.600790435,0.39512486381786716,1.700769324,-0.7739706237269528,-1.037312093565662,0.026948826,1.321051508,-1.838216733,-0.7400236552263624,1.313662972,-0.226368073,-0.580582606,0.728049137
-0.694638107,-0.310955053,-0.633151297,-1.03259519,1.921446528,0.634296798,-0.777535874,1.193195995,-0.54628198,0.958191185,0.661110126,-3.552589789,1.690965658,0.644452877,0.342447407,-1.327048824,0.394654927,0.740984895,0.3594197,2.67215919,1.264896431,0.104622284,0.258512951,-1.41273692,-1.324241109,-0.235177329,0.732723207,-0.309373421
-0.06219314,-0.86971516,-0.559607809,0.245718068,1.488153247,0.649997178,0.912698012,-1.827605499,-1.226509631,-0.390636772,-0.548243499,-0.505689968,1.23141599,-1.36492022,2.368888255,0.537393953,0.525924357,1.055459531,-1.121546462,-0.358071883,0.956993655,-0.306443205,-0.160804439,-1.466982763,1.328850371,-0.052563972,1.029603269,-0.800087432
-2.008615401,0.679822424,-0.193215039,0.868305133,0.141563109,-0.410094647,1.945274245,-0.554442672,-1.871287934,-1.491969096,-0.062280812,0.964223361,-0.43715167,-0.676609216,0.749439372,-0.691695056,-0.334026219,-0.728776038,-0.211174975,0.950917638,-0.419888884,-0.304049785,-0.48931733,-1.284923927,-0.945815517,0.392072424,-0.826370708,-0.232542365
-0.308671623,-0.016385077,0.631977035,-1.545516807,0.125480777,-1.723670046,0.182817978,0.025572775,0.859121901,0.368832264,1.288679678,-0.564149746,1.371972945,1.26886921,-0.984030484,-1.227875163,0.062074254,-0.885431616,0.693368543,-1.053269476,-0.339047321,-0.407989525,1.742607347,-0.190322438,0.86287863,-0.895315668,0.634534718,1.088543135
1.809499502,-0.063508253,0.07451813,0.679940864,0.109171081,1.301865642,0.643620829,0.62934116,0.46293268,0.286394468,-1.033097281,-0.854276445,0.486937721,0.120364055,1.323931025,0.093282301,0.91426598,0.16912831,-0.450944541,1.032594818,1.99323058,-0.345276762,-1.173264249,-0.158986625,0.060875755,0.692057782,-0.003353002,0.908139267
0.291571594,-0.750881524,-0.625313802,-0.090440722,-0.625132771,-0.172548127,-1.648029605,0.132579599,0.644599848,0.251590145,-0.680228176,-0.52759343,-1.127807794,-0.135819356,1.21698434,0.467561647,-0.715629122,-1.249959379,0.070694206,-0.248506343,-0.740822861,-1.440430407,-0.297099981,-0.295035588,-0.144833004,-0.638700705,0.431359344,0.948119821
-0.3275285140743807,-0.5067647480243319,0.086576759,0.370808359,0.571564014,0.837441632486159,-1.766251233,-1.62745033,-1.115441321,-0.209305116,0.9043737590366716,0.157104965,0.772619124,0.010495807,-1.426218286,-0.942563879,-1.0939289689214247,0.170311342,0.546355535308927,-0.6642024032228563,-1.177200659,0.806904803,-0.717209704,-0.188525996,0.224244001,-1.2381244629905053,-0.540249193,1.017015806
0.459894349,1.049868621,-1.632868019,-1.573803165,0.412408733,-0.654901878,0.05927858,0.380381753,-1.296892761,1.661638389,-1.848214347,-1.37925792,0.037775317,0.883863359,0.010875128,0.935275711,0.115979438,0.047503111,0.998411126,0.735916626,0.420567908,-0.85622223,-0.112934062,0.70673133,-0.480717895,1.109098347,0.29701132,1.585093066
0.371812519078911,1.907920124863737,0.8475440622687895,0.894349447,-0.08640047,-2.139370331966751,-0.675367831,-0.8932460877328721,0.04043847294921624,1.455137275,0.17416323306382156,0.824199789,0.493682093,-0.784774792,-0.1093649732976566,-0.38857776570919206,-0.17593841433759938,0.2455764871067388,-1.8257622456087548,-2.1545610851418298,0.335498934,0.292916099,0.8946247638798497,0.291868119,0.707334363,0.9358287159969316,1.906338714,0.524837894
-0.4014156779605358,0.3012870623782199,0.969317318089295,0.871797472,1.338794874,0.250939126990686,-0.9572038286171399,0.13591344608949457,1.2794663947907405,0.340514821,1.3521493473601636,-0.405670493,-1.0206786405128905,1.637660694,-1.6045925669125045,0.047363040425219334,-0.14048412589880893,-0.7513965578969419,2.8175076240991093,0.7867821475160771,1.457453258,0.234390071,0.5044129504874828,-0.6180850939022541,0.950741231,-0.20261599542946723,-0.024043443,0.062207463
1.117273991158958,0.6478547708477322,-0.7407614089328173,0.574255984,1.287034943,-0.9040936393349577,-0.6266983236793026,0.7105542447727825,-1.353351234,-0.06621949665804781,1.328786130566612,-0.724553846,-1.544903568482437,0.035254842,-0.41905460956407636,0.36685093221878023,0.047703403809197305,1.0767158464624382,0.8216523090192352,0.3991449235000177,0.3088063317576436,-0.158324037,1.206942224637759,-0.9132655463010148,1.076138671,-2.4213812828861743,-0.5391444986367888,-0.573683701
1.3379882814997504,0.5664890315701708,-0.9170402294594856,-0.225974405,-0.193944677,-1.2605632353895744,0.3221183560689457,-0.5780974503935027,0.1477141332082393,-0.7329538395103767,1.0799462688995716,-0.20955227224151532,0.3061915290043326,-0.658942366,-1.6509143429943791,-0.9952187818794976,-0.6251864831747831,-0.21096224553918055,-1.2476031983421088,1.671092180223272,0.7315086146777873,-1.638043776,-1.6301324400452264,1.334528878312348,-0.294643756,-1.0935629124339645,-0.42079696875840533,0.414870139
0.41021754015388456,1.2067428692865239,0.962017319465228,0.127272561,0.001162773,1.0222816397224277,1.1500202998220599,0.5826431063463015,0.06423979122595504,1.1583158072632553,-1.0483005583269525,0.5269376958613098,1.9774199395755951,1.166939683,-2.3235647093888154,-1.6060617525084067,0.025325787118279316,1.6576313090457686,-1.5253474344370956,-0.11674201643336177,-1.4025624104646186,-0.01142420760746519,-0.02707236399838161,-0.7786692295568732,0.13081359,0.08855063137993129,0.4305408429447473,-0.4269647649999513
0.4460160226913607,-0.08561925748138005,-0.32582304034300547,-0.3005322400676823,-0.0486784,0.32491884250602965,0.44731180632949635,-0.049152600284625855,0.2701257516054932,1.4402967002439313,-0.5849468558016375,0.19495575362725448,0.38777299184026254,-0.725820698,-1.4620588005565465,1.9151619705030907,0.37461480057851865,0.7361069488361036,-0.650274827033168,0.22231455487282992,0.41874400904103587,0.4198096256271506,-0.14827065472182427,0.4444898151868465,2.533455255,0.520562738263075,-0.9655074512282582,0.4767720848264075
0.8936920593277905,0.612923045584194,-1.809730402553369,0.8099869417763051,-1.06230615,0.13688911764154302,2.2893182608933693,0.009076656947641823,1.7962843111324787,0.20320845292069803,-0.035683922077045946,1.6898296171140657,0.07281487255304454,0.534539581,0.4420589664051193,-0.1000076408887015,0.3805578668879126,0.8788613986579881,1.0810899931541047,-0.5946935030464222,-2.22458845604333,-0.09846812315581546,1.854164765985285,0.8114216218783694,-0.352001898,0.7018230677315951,-0.32621873478907476,0.19066549199429542
